,State,County,State code,County code,Year span,Measure name,Measure id,Numerator,Denominator,Raw value,Confidence Interval Lower Bound,Confidence Interval Upper Bound,Data Release Year,fipscode,year_2,raw_value
10554,MO,Missouri,29.0,0.0,2008-2010,Violent crime rate,43.0,29333.83333,5994385.0,489.3551771,,,2013.0,29000.0,2008.0,489.3551771
10555,MO,Missouri,29.0,0.0,2009-2011,Violent crime rate,43.0,28876.33333,6065119.5,476.1049363,,,2014.0,29000.0,2009.0,476.1049363
11361,MT,Montana,30.0,0.0,2003-2005,Violent crime rate,43.0,2498.166667,886008.8333,281.9573093,,,,30000.0,2003.0,281.9573093
11362,MT,Montana,30.0,0.0,2004-2006,Violent crime rate,43.0,2448.833333,904303.8333,270.7976283,,,,30000.0,2004.0,270.7976283
11363,MT,Montana,30.0,0.0,2005-2007,Violent crime rate,43.0,2510.666667,912476.5,275.1486385,,,2010.0,30000.0,2005.0,275.1486385
11364,MT,Montana,30.0,0.0,2006-2008,Violent crime rate,43.0,2558.666667,937101.3333,273.0405534,,,2011.0,30000.0,2006.0,273.0405534
11365,MT,Montana,30.0,0.0,2007-2009,Violent crime rate,43.0,2560.833333,958730.5,267.106693,,,2012.0,30000.0,2007.0,267.106693
11366,MT,Montana,30.0,0.0,2008-2010,Violent crime rate,43.0,2468.833333,967544.8333,255.1647478,,,2013.0,30000.0,2008.0,255.1647478
11367,MT,Montana,30.0,0.0,2009-2011,Violent crime rate,43.0,2456.666667,978593.8333,251.040481,,,2014.0,30000.0,2009.0,251.040481
11760,NE,Nebraska,31.0,0.0,2003-2005,Violent crime rate,43.0,5067.833333,1668913.0,303.6607261,,,,31000.0,2003.0,303.6607261
11761,NE,Nebraska,31.0,0.0,2004-2006,Violent crime rate,43.0,5050.333333,1682402.667,300.1857661,,,,31000.0,2004.0,300.1857661
11762,NE,Nebraska,31.0,0.0,2005-2007,Violent crime rate,43.0,5020.5,1691067.667,296.8834482,,,2010.0,31000.0,2005.0,296.8834482
11763,NE,Nebraska,31.0,0.0,2006-2008,Violent crime rate,43.0,5131.833333,1658030.333,309.5138388,,,2011.0,31000.0,2006.0,309.5138388
11764,NE,Nebraska,31.0,0.0,2007-2009,Violent crime rate,43.0,5193.5,1706013.833,304.4230884,,,2012.0,31000.0,2007.0,304.4230884
11765,NE,Nebraska,31.0,0.0,2008-2010,Violent crime rate,43.0,5096.5,1712567.167,297.5941674,,,2013.0,31000.0,2008.0,297.5941674
11766,NE,Nebraska,31.0,0.0,2009-2011,Violent crime rate,43.0,4706.5,1712938.333,274.7617885,,,2014.0,31000.0,2009.0,274.7617885
12418,NV,Nevada,32.0,0.0,2003-2005,Violent crime rate,43.0,14301.66667,2330153.667,613.7649577,,,,32000.0,2003.0,613.7649577
12419,NV,Nevada,32.0,0.0,2004-2006,Violent crime rate,43.0,15865.5,2415058.667,656.9405629,,,,32000.0,2004.0,656.9405629
12420,NV,Nevada,32.0,0.0,2005-2007,Violent crime rate,43.0,17495.0,2492027.0,702.0389426,,,2010.0,32000.0,2005.0,702.0389426
12421,NV,Nevada,32.0,0.0,2006-2008,Violent crime rate,43.0,18867.0,2553692.667,738.8124752,,,2011.0,32000.0,2006.0,738.8124752
12422,NV,Nevada,32.0,0.0,2007-2009,Violent crime rate,43.0,18887.33333,2602878.0,725.6326779,,,2012.0,32000.0,2007.0,725.6326779
12423,NV,Nevada,32.0,0.0,2008-2010,Violent crime rate,43.0,18527.33333,2647934.333,699.6900603,,,2013.0,32000.0,2008.0,699.6900603
12424,NV,Nevada,32.0,0.0,2009-2011,Violent crime rate,43.0,17472.5,2688751.333,649.8369627,,,2014.0,32000.0,2009.0,649.8369627
12544,NH,New Hampshire,33.0,0.0,2003-2005,Violent crime rate,43.0,1649.5,1065785.833,154.7684299,,,,33000.0,2003.0,154.7684299
12545,NH,New Hampshire,33.0,0.0,2004-2006,Violent crime rate,43.0,1724.166667,1103051.667,156.3087858,,,,33000.0,2004.0,156.3087858
12546,NH,New Hampshire,33.0,0.0,2005-2007,Violent crime rate,43.0,1744.5,1125862.167,154.9479192,,,2010.0,33000.0,2005.0,154.9479192
12547,NH,New Hampshire,33.0,0.0,2006-2008,Violent crime rate,43.0,1740.666667,1135859.0,153.2467205,,,2011.0,33000.0,2006.0,153.2467205
12548,NH,New Hampshire,33.0,0.0,2007-2009,Violent crime rate,43.0,1841.0,1148075.667,160.3552844,,,2012.0,33000.0,2007.0,160.3552844
12549,NH,New Hampshire,33.0,0.0,2008-2010,Violent crime rate,43.0,1983.666667,1164728.667,170.3114831,,,2013.0,33000.0,2008.0,170.3114831
12550,NH,New Hampshire,33.0,0.0,2009-2011,Violent crime rate,43.0,2135.666667,1177005.667,181.4491406,,,2014.0,33000.0,2009.0,181.4491406
12621,NJ,New Jersey,34.0,0.0,2003-2005,Violent crime rate,43.0,31049.33333,8685066.667,357.5025331,,,,34000.0,2003.0,357.5025331
12622,NJ,New Jersey,34.0,0.0,2004-2006,Violent crime rate,43.0,30732.33333,8713788.0,352.6862638,,,,34000.0,2004.0,352.6862638
12623,NJ,New Jersey,34.0,0.0,2005-2007,Violent crime rate,43.0,29944.33333,8709468.333,343.8135623,,,2010.0,34000.0,2005.0,343.8135623
12624,NJ,New Jersey,34.0,0.0,2006-2008,Violent crime rate,43.0,29091.66667,8696449.333,334.5234998,,,2011.0,34000.0,2006.0,334.5234998
12625,NJ,New Jersey,34.0,0.0,2007-2009,Violent crime rate,43.0,27948.0,8689577.0,321.6267029,,,2012.0,34000.0,2007.0,321.6267029
12626,NJ,New Jersey,34.0,0.0,2008-2010,Violent crime rate,43.0,27457.0,8724901.667,314.6969565,,,2013.0,34000.0,2008.0,314.6969565
12627,NJ,New Jersey,34.0,0.0,2009-2011,Violent crime rate,43.0,27076.0,8772330.667,308.6522958,,,2014.0,34000.0,2009.0,308.6522958
12775,NM,New Mexico,35.0,0.0,2003-2005,Violent crime rate,43.0,11920.5,1726913.167,690.2779034,,,,35000.0,2003.0,690.2779034
12776,NM,New Mexico,35.0,0.0,2004-2006,Violent crime rate,43.0,12056.66667,1780493.667,677.1530218,,,,35000.0,2004.0,677.1530218
12777,NM,New Mexico,35.0,0.0,2005-2007,Violent crime rate,43.0,12249.5,1808507.5,677.3264695,,,2010.0,35000.0,2005.0,677.3264695
12778,NM,New Mexico,35.0,0.0,2006-2008,Violent crime rate,43.0,12151.5,1867790.333,650.5815874,,,2011.0,35000.0,2006.0,650.5815874
12779,NM,New Mexico,35.0,0.0,2007-2009,Violent crime rate,43.0,11950.5,1895750.667,630.3835315,,,2012.0,35000.0,2007.0,630.3835315
12780,NM,New Mexico,35.0,0.0,2008-2010,Violent crime rate,43.0,11716.83333,1972816.667,593.9139471,,,2013.0,35000.0,2008.0,593.9139471
12781,NM,New Mexico,35.0,0.0,2009-2011,Violent crime rate,43.0,11328.0,2005316.333,564.8984059,,,2014.0,35000.0,2009.0,564.8984059
13013,NY,New York,36.0,0.0,2003-2005,Violent crime rate,43.0,86568.16667,19078419.0,453.7491637,,,,36000.0,2003.0,453.7491637
13014,NY,New York,36.0,0.0,2004-2006,Violent crime rate,43.0,84753.83333,19161704.0,442.3084363,,,,36000.0,2004.0,442.3084363
13015,NY,New York,36.0,0.0,2005-2007,Violent crime rate,43.0,83093.0,19190474.5,432.990857,,,2010.0,36000.0,2005.0,432.990857
13016,NY,New York,36.0,0.0,2006-2008,Violent crime rate,43.0,80417.66667,19308423.67,416.490067,,,2011.0,36000.0,2006.0,416.490067
13017,NY,New York,36.0,0.0,2007-2009,Violent crime rate,43.0,77366.66667,19405695.17,398.6802122,,,2012.0,36000.0,2007.0,398.6802122
13018,NY,New York,36.0,0.0,2008-2010,Violent crime rate,43.0,75811.66667,19470275.0,389.3713194,,,2013.0,36000.0,2008.0,389.3713194
13019,NY,New York,36.0,0.0,2009-2011,Violent crime rate,43.0,76175.16667,19443425.83,391.7785236,,,2014.0,36000.0,2009.0,391.7785236
13454,NC,North Carolina,37.0,0.0,2003-2005,Violent crime rate,43.0,38396.66667,8214131.0,467.4464854,,,,37000.0,2003.0,467.4464854
13455,NC,North Carolina,37.0,0.0,2004-2006,Violent crime rate,43.0,40081.83333,8582890.5,466.996909,,,,37000.0,2004.0,466.996909
13456,NC,North Carolina,37.0,0.0,2005-2007,Violent crime rate,43.0,41192.0,8693728.5,473.8128181,,,2010.0,37000.0,2005.0,473.8128181
13457,NC,North Carolina,37.0,0.0,2006-2008,Violent crime rate,43.0,41998.0,8909120.333,471.4045655,,,2011.0,37000.0,2006.0,471.4045655
13458,NC,North Carolina,37.0,0.0,2007-2009,Violent crime rate,43.0,40554.0,9090210.0,446.1283073,,,2012.0,37000.0,2007.0,446.1283073
13459,NC,North Carolina,37.0,0.0,2008-2010,Violent crime rate,43.0,37974.66667,9226264.833,411.5930699,,,2013.0,37000.0,2008.0,411.5930699
13460,NC,North Carolina,37.0,0.0,2009-2011,Violent crime rate,43.0,33876.83333,9189692.833,368.6394524,,,2014.0,37000.0,2009.0,368.6394524
14161,ND,North Dakota,38.0,0.0,2003-2005,Violent crime rate,43.0,537.1666667,588065.3333,91.34472587,,,,38000.0,2003.0,91.34472587
14162,ND,North Dakota,38.0,0.0,2004-2006,Violent crime rate,43.0,646.3333333,594539.0,108.7116797,,,,38000.0,2004.0,108.7116797
14163,ND,North Dakota,38.0,0.0,2005-2007,Violent crime rate,43.0,775.6666667,603228.0,128.5859852,,,2010.0,38000.0,2005.0,128.5859852
14164,ND,North Dakota,38.0,0.0,2006-2008,Violent crime rate,43.0,927.5,607384.0,152.7040554,,,2011.0,38000.0,2006.0,152.7040554
14165,ND,North Dakota,38.0,0.0,2007-2009,Violent crime rate,43.0,1036.333333,613717.8333,168.8615316,,,2012.0,38000.0,2007.0,168.8615316
14166,ND,North Dakota,38.0,0.0,2008-2010,Violent crime rate,43.0,1113.666667,636242.0,175.0382192,,,2013.0,38000.0,2008.0,175.0382192
14167,ND,North Dakota,38.0,0.0,2009-2011,Violent crime rate,43.0,1205.666667,651511.3333,185.0568985,,,2014.0,38000.0,2009.0,185.0568985
14539,OH,Ohio,39.0,0.0,2003-2005,Violent crime rate,43.0,36271.66667,10073457.33,360.0716762,,,,39000.0,2003.0,360.0716762
14540,OH,Ohio,39.0,0.0,2004-2006,Violent crime rate,43.0,37204.16667,9945048.667,374.0973817,,,,39000.0,2004.0,374.0973817
14541,OH,Ohio,39.0,0.0,2005-2007,Violent crime rate,43.0,37575.5,10037616.83,374.3468258,,,2010.0,39000.0,2005.0,374.3468258
14542,OH,Ohio,39.0,0.0,2006-2008,Violent crime rate,43.0,37801.5,10189509.83,370.9844793,,,2011.0,39000.0,2006.0,370.9844793
14543,OH,Ohio,39.0,0.0,2007-2009,Violent crime rate,43.0,37310.16667,10312629.0,361.7910299,,,2012.0,39000.0,2007.0,361.7910299
14544,OH,Ohio,39.0,0.0,2008-2010,Violent crime rate,43.0,36521.83333,10682084.17,341.8980113,,,2013.0,39000.0,2008.0,341.8980113
14545,OH,Ohio,39.0,0.0,2009-2011,Violent crime rate,43.0,35145.83333,10769224.67,326.3543516,,,2014.0,39000.0,2009.0,326.3543516
15162,OK,Oklahoma,40.0,0.0,2003-2005,Violent crime rate,43.0,17812.66667,3527656.333,504.943367,,,,40000.0,2003.0,504.943367
15163,OK,Oklahoma,40.0,0.0,2004-2006,Violent crime rate,43.0,17841.33333,3550216.333,502.5421456,,,,40000.0,2004.0,502.5421456
15164,OK,Oklahoma,40.0,0.0,2005-2007,Violent crime rate,43.0,17985.0,3581470.667,502.1680107,,,2010.0,40000.0,2005.0,502.1680107
15165,OK,Oklahoma,40.0,0.0,2006-2008,Violent crime rate,43.0,18363.83333,3612413.167,508.3536264,,,2011.0,40000.0,2006.0,508.3536264
15166,OK,Oklahoma,40.0,0.0,2007-2009,Violent crime rate,43.0,18544.33333,3647488.667,508.4137342,,,2012.0,40000.0,2007.0,508.4137342
15167,OK,Oklahoma,40.0,0.0,2008-2010,Violent crime rate,43.0,18461.33333,3690701.333,500.2120645,,,2013.0,40000.0,2008.0,500.2120645
15168,OK,Oklahoma,40.0,0.0,2009-2011,Violent crime rate,43.0,17790.66667,3740670.0,475.6010733,,,2014.0,40000.0,2009.0,475.6010733
15708,OR,Oregon,41.0,0.0,2003-2005,Violent crime rate,43.0,10465.83333,3557302.5,294.2070103,,,,41000.0,2003.0,294.2070103
15709,OR,Oregon,41.0,0.0,2004-2006,Violent crime rate,43.0,10442.5,3605097.0,289.6593351,,,,41000.0,2004.0,289.6593351
15710,OR,Oregon,41.0,0.0,2005-2007,Violent crime rate,43.0,10460.33333,3645451.0,286.9420912,,,2010.0,41000.0,2005.0,286.9420912
15711,OR,Oregon,41.0,0.0,2006-2008,Violent crime rate,43.0,10248.5,3686019.833,278.0370281,,,2011.0,41000.0,2006.0,278.0370281
15712,OR,Oregon,41.0,0.0,2007-2009,Violent crime rate,43.0,10113.0,3746367.833,269.9414593,,,2012.0,41000.0,2007.0,269.9414593
15713,OR,Oregon,41.0,0.0,2008-2010,Violent crime rate,43.0,9741.666667,3776886.167,257.928522,,,2013.0,41000.0,2008.0,257.928522
15714,OR,Oregon,41.0,0.0,2009-2011,Violent crime rate,43.0,9660.166667,3827835.333,252.3663069,,,2014.0,41000.0,2009.0,252.3663069
15967,PA,Pennsylvania,42.0,0.0,2003-2005,Violent crime rate,43.0,48858.16667,11515067.83,424.2976887,,,,42000.0,2003.0,424.2976887
15968,PA,Pennsylvania,42.0,0.0,2004-2006,Violent crime rate,43.0,51215.16667,11722378.67,436.9008042,,,,42000.0,2004.0,436.9008042
15969,PA,Pennsylvania,42.0,0.0,2005-2007,Violent crime rate,43.0,52035.33333,11936003.33,435.952738,,,2010.0,42000.0,2005.0,435.952738
15970,PA,Pennsylvania,42.0,0.0,2006-2008,Violent crime rate,43.0,51917.66667,12137738.0,427.737579,,,2011.0,42000.0,2006.0,427.737579
15971,PA,Pennsylvania,42.0,0.0,2007-2009,Violent crime rate,43.0,50024.66667,12343242.67,405.2797795,,,2012.0,42000.0,2007.0,405.2797795
15972,PA,Pennsylvania,42.0,0.0,2008-2010,Violent crime rate,43.0,48401.33333,12498264.67,387.2644293,,,2013.0,42000.0,2008.0,387.2644293
15973,PA,Pennsylvania,42.0,0.0,2009-2011,Violent crime rate,43.0,46853.33333,12620346.67,371.2523481,,,2014.0,42000.0,2009.0,371.2523481
16443,RI,Rhode Island,44.0,0.0,2003-2005,Violent crime rate,43.0,2813.0,1077661.667,261.0281211,,,,44000.0,2003.0,261.0281211
16444,RI,Rhode Island,44.0,0.0,2004-2006,Violent crime rate,43.0,2605.333333,1074810.333,242.3993567,,,,44000.0,2004.0,242.3993567
16445,RI,Rhode Island,44.0,0.0,2005-2007,Violent crime rate,43.0,2519.333333,1067210.333,236.0671795,,,2010.0,44000.0,2005.0,236.0671795
16446,RI,Rhode Island,44.0,0.0,2006-2008,Violent crime rate,43.0,2496.333333,1058743.333,235.7826732,,,2011.0,44000.0,2006.0,235.7826732
16447,RI,Rhode Island,44.0,0.0,2007-2009,Violent crime rate,43.0,2572.666667,1053943.0,244.0992223,,,2012.0,44000.0,2007.0,244.0992223
16448,RI,Rhode Island,44.0,0.0,2008-2010,Violent crime rate,43.0,2670.666667,1052188.0,253.8202932,,,2013.0,44000.0,2008.0,253.8202932
16449,RI,Rhode Island,44.0,0.0,2009-2011,Violent crime rate,43.0,2656.666667,1052359.333,252.448625,,,2014.0,44000.0,2009.0,252.448625
16485,SC,South Carolina,45.0,0.0,2003-2005,Violent crime rate,43.0,33002.0,4198340.0,786.0725906,,,,45000.0,2003.0,786.0725906
16486,SC,South Carolina,45.0,0.0,2004-2006,Violent crime rate,43.0,32953.66667,4256253.0,774.2412556,,,,45000.0,2004.0,774.2412556
16487,SC,South Carolina,45.0,0.0,2005-2007,Violent crime rate,43.0,33440.0,4326804.0,772.8568246,,,2010.0,45000.0,2005.0,772.8568246
16488,SC,South Carolina,45.0,0.0,2006-2008,Violent crime rate,43.0,33450.0,4401449.0,759.9769985,,,2011.0,45000.0,2006.0,759.9769985
16489,SC,South Carolina,45.0,0.0,2007-2009,Violent crime rate,43.0,32586.33333,4480501.667,727.2920703,,,2012.0,45000.0,2007.0,727.2920703
16490,SC,South Carolina,45.0,0.0,2008-2010,Violent crime rate,43.0,30405.66667,4549315.0,668.357031,,,2013.0,45000.0,2008.0,668.357031
16491,SC,South Carolina,45.0,0.0,2009-2011,Violent crime rate,43.0,28846.66667,4613383.0,625.2822856,,,2014.0,45000.0,2009.0,625.2822856
16814,SD,South Dakota,46.0,0.0,2003-2005,Violent crime rate,43.0,1346.666667,694554.0,193.889412,,,,46000.0,2003.0,193.889412
16815,SD,South Dakota,46.0,0.0,2004-2006,Violent crime rate,43.0,1330.0,692676.5,192.0088237,,,,46000.0,2004.0,192.0088237
16816,SD,South Dakota,46.0,0.0,2005-2007,Violent crime rate,43.0,1320.166667,670220.5,196.9749757,,,2010.0,46000.0,2005.0,196.9749757
16817,SD,South Dakota,46.0,0.0,2006-2008,Violent crime rate,43.0,1365.0,702640.1667,194.2672885,,,2011.0,46000.0,2006.0,194.2672885
16818,SD,South Dakota,46.0,0.0,2007-2009,Violent crime rate,43.0,1371.0,719633.6667,190.5135993,,,2012.0,46000.0,2007.0,190.5135993
16819,SD,South Dakota,46.0,0.0,2008-2010,Violent crime rate,43.0,1436.666667,728233.5,197.2810461,,,2013.0,46000.0,2008.0,197.2810461
16820,SD,South Dakota,46.0,0.0,2009-2011,Violent crime rate,43.0,1432.0,736234.3333,194.5032899,,,2014.0,46000.0,2009.0,194.5032899
17283,TN,Tennessee,47.0,0.0,2003-2005,Violent crime rate,43.0,42140.33333,5901889.667,714.0142516,,,,47000.0,2003.0,714.0142516
17284,TN,Tennessee,47.0,0.0,2004-2006,Violent crime rate,43.0,44022.0,5966931.0,737.7661984,,,,47000.0,2004.0,737.7661984
17285,TN,Tennessee,47.0,0.0,2005-2007,Violent crime rate,43.0,45809.66667,6052183.333,756.9114176,,,2010.0,47000.0,2005.0,756.9114176
17286,TN,Tennessee,47.0,0.0,2006-2008,Violent crime rate,43.0,45748.66667,6136159.667,745.5586092,,,2011.0,47000.0,2006.0,745.5586092
17287,TN,Tennessee,47.0,0.0,2007-2009,Violent crime rate,43.0,44386.66667,6222620.333,713.3115037,,,2012.0,47000.0,2007.0,713.3115037
17288,TN,Tennessee,47.0,0.0,2008-2010,Violent crime rate,43.0,41867.66667,6285749.0,666.0728366,,,2013.0,47000.0,2008.0,666.0728366
17289,TN,Tennessee,47.0,0.0,2009-2011,Violent crime rate,43.0,39902.0,6348570.667,628.5194274,,,2014.0,47000.0,2009.0,628.5194274
17955,TX,Texas,48.0,0.0,2003-2005,Violent crime rate,43.0,121551.6667,22469835.83,540.9548497,,,,48000.0,2003.0,540.9548497
17956,TX,Texas,48.0,0.0,2004-2006,Violent crime rate,43.0,121307.0,22932733.33,528.9687812,,,,48000.0,2004.0,528.9687812
17957,TX,Texas,48.0,0.0,2005-2007,Violent crime rate,43.0,121489.8333,23399038.0,519.2086672,,,2010.0,48000.0,2005.0,519.2086672
17958,TX,Texas,48.0,0.0,2006-2008,Violent crime rate,43.0,122316.6667,23891788.33,511.961118,,,2011.0,48000.0,2006.0,511.961118
17959,TX,Texas,48.0,0.0,2007-2009,Violent crime rate,43.0,122348.0,24319503.5,503.0859285,,,2012.0,48000.0,2007.0,503.0859285
17960,TX,Texas,48.0,0.0,2008-2010,Violent crime rate,43.0,119382.6667,24736375.17,482.6198902,,,2013.0,48000.0,2008.0,482.6198902
17961,TX,Texas,48.0,0.0,2009-2011,Violent crime rate,43.0,113062.5,25182629.5,448.9701919,,,2014.0,48000.0,2009.0,448.9701919
19740,UT,Utah,49.0,0.0,2003-2005,Violent crime rate,43.0,5666.5,2364653.667,239.6334009,,,,49000.0,2003.0,239.6334009
19741,UT,Utah,49.0,0.0,2004-2006,Violent crime rate,43.0,5629.333333,2440607.5,230.6529556,,,,49000.0,2004.0,230.6529556
19742,UT,Utah,49.0,0.0,2005-2007,Violent crime rate,43.0,5835.5,2531076.333,230.5540897,,,2010.0,49000.0,2005.0,230.5540897
19743,UT,Utah,49.0,0.0,2006-2008,Violent crime rate,43.0,5959.5,2602078.167,229.0284772,,,2011.0,49000.0,2006.0,229.0284772
19744,UT,Utah,49.0,0.0,2007-2009,Violent crime rate,43.0,6053.0,2681890.833,225.6989705,,,2012.0,49000.0,2007.0,225.6989705
19745,UT,Utah,49.0,0.0,2008-2010,Violent crime rate,43.0,5939.666667,2719940.833,218.3748482,,,2013.0,49000.0,2008.0,218.3748482
19746,UT,Utah,49.0,0.0,2009-2011,Violent crime rate,43.0,5748.0,2744855.667,209.409918,,,2014.0,49000.0,2009.0,209.409918
19950,VT,Vermont,50.0,0.0,2003-2005,Violent crime rate,43.0,709.3333333,607542.0,116.7546167,,,,50000.0,2003.0,116.7546167
19951,VT,Vermont,50.0,0.0,2004-2006,Violent crime rate,43.0,776.6666667,609405.3333,127.4466474,,,,50000.0,2004.0,127.4466474
19952,VT,Vermont,50.0,0.0,2005-2007,Violent crime rate,43.0,809.3333333,613400.6667,131.9420368,,,2010.0,50000.0,2005.0,131.9420368
19953,VT,Vermont,50.0,0.0,2006-2008,Violent crime rate,43.0,844.3333333,615601.0,137.1559392,,,2011.0,50000.0,2006.0,137.1559392
19954,VT,Vermont,50.0,0.0,2007-2009,Violent crime rate,43.0,823.3333333,614923.3333,133.8920299,,,2012.0,50000.0,2007.0,133.8920299
19955,VT,Vermont,50.0,0.0,2008-2010,Violent crime rate,43.0,832.6666667,615058.3333,135.380113,,,2013.0,50000.0,2008.0,135.380113
19956,VT,Vermont,50.0,0.0,2009-2011,Violent crime rate,43.0,855.3333333,615825.6667,138.8921215,,,2014.0,50000.0,2009.0,138.8921215
20055,VA,Virginia,51.0,0.0,2003-2005,Violent crime rate,43.0,20551.16667,7412701.167,277.2426165,,,,51000.0,2003.0,277.2426165
20056,VA,Virginia,51.0,0.0,2004-2006,Violent crime rate,43.0,21015.33333,7529359.667,279.1118271,,,,51000.0,2004.0,279.1118271
20057,VA,Virginia,51.0,0.0,2005-2007,Violent crime rate,43.0,21207.5,7619442.667,278.3340059,,,2010.0,51000.0,2005.0,278.3340059
20058,VA,Virginia,51.0,0.0,2006-2008,Violent crime rate,43.0,20809.16667,7693210.667,270.4874151,,,2011.0,51000.0,2006.0,270.4874151
20059,VA,Virginia,51.0,0.0,2007-2009,Violent crime rate,43.0,19679.83333,7779869.833,252.9583882,,,2012.0,51000.0,2007.0,252.9583882
20060,VA,Virginia,51.0,0.0,2008-2010,Violent crime rate,43.0,18415.5,7876289.667,233.8093288,,,2013.0,51000.0,2008.0,233.8093288
20061,VA,Virginia,51.0,0.0,2009-2011,Violent crime rate,43.0,17077.66667,7985218.0,213.8660042,,,2014.0,51000.0,2009.0,213.8660042
21000,WA,Washington,53.0,0.0,2003-2005,Violent crime rate,43.0,21397.33333,6191324.0,345.6018993,,,,53000.0,2003.0,345.6018993
21001,WA,Washington,53.0,0.0,2004-2006,Violent crime rate,43.0,21642.66667,6277676.167,344.7560226,,,,53000.0,2004.0,344.7560226
21002,WA,Washington,53.0,0.0,2005-2007,Violent crime rate,43.0,21743.33333,6364035.0,341.6595499,,,2010.0,53000.0,2005.0,341.6595499
21003,WA,Washington,53.0,0.0,2006-2008,Violent crime rate,43.0,21744.83333,6453519.167,336.9453591,,,2011.0,53000.0,2006.0,336.9453591
21004,WA,Washington,53.0,0.0,2007-2009,Violent crime rate,43.0,21682.0,6546773.667,331.1860331,,,2012.0,53000.0,2007.0,331.1860331
21005,WA,Washington,53.0,0.0,2008-2010,Violent crime rate,43.0,21365.5,6634768.167,322.0233091,,,2013.0,53000.0,2008.0,322.0233091
21006,WA,Washington,53.0,0.0,2009-2011,Violent crime rate,43.0,20725.16667,6731306.167,307.8922003,,,2014.0,53000.0,2009.0,307.8922003
21280,WV,West Virginia,54.0,0.0,2003-2005,Violent crime rate,43.0,4654.5,1740330.5,267.4492,,,,54000.0,2003.0,267.4492
21281,WV,West Virginia,54.0,0.0,2004-2006,Violent crime rate,43.0,4704.833333,1730704.833,271.8449295,,,,54000.0,2004.0,271.8449295
21282,WV,West Virginia,54.0,0.0,2005-2007,Violent crime rate,43.0,4621.333333,1700637.667,271.7412077,,,2010.0,54000.0,2005.0,271.7412077
21283,WV,West Virginia,54.0,0.0,2006-2008,Violent crime rate,43.0,4639.5,1701804.5,272.6223841,,,2011.0,54000.0,2006.0,272.6223841
21284,WV,West Virginia,54.0,0.0,2007-2009,Violent crime rate,43.0,4743.5,1678420.333,282.6169289,,,2012.0,54000.0,2007.0,282.6169289
21285,WV,West Virginia,54.0,0.0,2008-2010,Violent crime rate,43.0,4782.333333,1702730.833,280.8625556,,,2013.0,54000.0,2008.0,280.8625556
21286,WV,West Virginia,54.0,0.0,2009-2011,Violent crime rate,43.0,4871.833333,1700978.0,286.4136593,,,2014.0,54000.0,2009.0,286.4136593
21672,WI,Wisconsin,55.0,0.0,2003-2005,Violent crime rate,43.0,12279.33333,5473015.333,224.361391,,,,55000.0,2003.0,224.361391
21673,WI,Wisconsin,55.0,0.0,2004-2006,Violent crime rate,43.0,13554.33333,5510472.167,245.9740821,,,,55000.0,2004.0,245.9740821
21674,WI,Wisconsin,55.0,0.0,2005-2007,Violent crime rate,43.0,15158.33333,5537779.833,273.7258214,,,2010.0,55000.0,2005.0,273.7258214
21675,WI,Wisconsin,55.0,0.0,2006-2008,Violent crime rate,43.0,15908.5,5591685.833,284.5027506,,,2011.0,55000.0,2006.0,284.5027506
21676,WI,Wisconsin,55.0,0.0,2007-2009,Violent crime rate,43.0,15451.0,5618266.167,275.0136704,,,2012.0,55000.0,2007.0,275.0136704
21677,WI,Wisconsin,55.0,0.0,2008-2010,Violent crime rate,43.0,14696.33333,5632311.5,260.9289869,,,2013.0,55000.0,2008.0,260.9289869
21678,WI,Wisconsin,55.0,0.0,2009-2011,Violent crime rate,43.0,14222.0,5638506.833,252.2298974,,,2014.0,55000.0,2009.0,252.2298974
22183,WY,Wyoming,56.0,0.0,2003-2005,Violent crime rate,43.0,1179.666667,490594.5,240.4565617,,,,56000.0,2003.0,240.4565617
22184,WY,Wyoming,56.0,0.0,2004-2006,Violent crime rate,43.0,1154.666667,495124.6667,233.2072596,,,,56000.0,2004.0,233.2072596
22185,WY,Wyoming,56.0,0.0,2005-2007,Violent crime rate,43.0,1214.0,511978.0,237.1195637,,,2010.0,56000.0,2005.0,237.1195637
22186,WY,Wyoming,56.0,0.0,2006-2008,Violent crime rate,43.0,1234.0,519428.6667,237.5687133,,,2011.0,56000.0,2006.0,237.5687133
22187,WY,Wyoming,56.0,0.0,2007-2009,Violent crime rate,43.0,1192.666667,528856.6667,225.5179412,,,2012.0,56000.0,2007.0,225.5179412
22188,WY,Wyoming,56.0,0.0,2008-2010,Violent crime rate,43.0,1131.666667,542131.3333,208.7440067,,,2013.0,56000.0,2008.0,208.7440067
22189,WY,Wyoming,56.0,0.0,2009-2011,Violent crime rate,43.0,1107.666667,553128.3333,200.2549137,,,2014.0,56000.0,2009.0,200.2549137
