,State,County,State code,County code,Year span,Measure name,Measure id,Numerator,Denominator,Raw value,Confidence Interval Lower Bound,Confidence Interval Upper Bound,Data Release Year,fipscode,year_2,raw_value
34781,LA,Louisiana,22.0,0.0,2002,Unemployment,23.0,118216.0,2010855.0,0.058788923,,,,22000.0,2002.0,0.058788923
34782,LA,Louisiana,22.0,0.0,2003,Unemployment,23.0,125444.0,2024274.0,0.061969872,,,,22000.0,2003.0,0.061969872
34783,LA,Louisiana,22.0,0.0,2004,Unemployment,23.0,112501.0,2040968.0,0.055121393,,,,22000.0,2004.0,0.055121393
34784,LA,Louisiana,22.0,0.0,2005,Unemployment,23.0,95742.0,1488638.0,0.064315166,,,,22000.0,2005.0,0.064315166
34785,LA,Louisiana,22.0,0.0,2006,Unemployment,23.0,56650.0,1489663.0,0.038028735,,,,22000.0,2006.0,0.038028735
34786,LA,Louisiana,22.0,0.0,2007,Unemployment,23.0,76316.0,2010661.0,0.037955677,,,,22000.0,2007.0,0.037955677
34787,LA,Louisiana,22.0,0.0,2008,Unemployment,23.0,90878.0,2055691.0,0.044208006,,,2010.0,22000.0,2008.0,0.044208006
34788,LA,Louisiana,22.0,0.0,2009,Unemployment,23.0,136415.0,2051391.0,0.066498781,,,2011.0,22000.0,2009.0,0.066498781
34789,LA,Louisiana,22.0,0.0,2010,Unemployment,23.0,154729.0,2070078.0,0.074745493,,,2012.0,22000.0,2010.0,0.074745493
34790,LA,Louisiana,22.0,0.0,2011,Unemployment,23.0,151336.0,2060645.0,0.073441083,,,2013.0,22000.0,2011.0,0.073441083
34791,LA,Louisiana,22.0,0.0,2012,Unemployment,23.0,134365.0,2083713.0,0.064483449,,,2014.0,22000.0,2012.0,0.064483449
35496,ME,Maine,23.0,0.0,2002,Unemployment,23.0,29624.0,680563.0,0.043528667,,,,23000.0,2002.0,0.043528667
35497,ME,Maine,23.0,0.0,2003,Unemployment,23.0,34233.0,684692.0,0.049997663,,,,23000.0,2003.0,0.049997663
35498,ME,Maine,23.0,0.0,2004,Unemployment,23.0,31685.0,685529.0,0.046219781,,,,23000.0,2004.0,0.046219781
35499,ME,Maine,23.0,0.0,2005,Unemployment,23.0,33820.0,692332.0,0.048849396,,,,23000.0,2005.0,0.048849396
35500,ME,Maine,23.0,0.0,2006,Unemployment,23.0,32673.0,698527.0,0.04677414,,,,23000.0,2006.0,0.04677414
35501,ME,Maine,23.0,0.0,2007,Unemployment,23.0,32998.0,699347.0,0.047184016,,,,23000.0,2007.0,0.047184016
35502,ME,Maine,23.0,0.0,2008,Unemployment,23.0,37924.0,703376.0,0.053917108,,,2010.0,23000.0,2008.0,0.053917108
35503,ME,Maine,23.0,0.0,2009,Unemployment,23.0,56964.0,699540.0,0.081430654,,,2011.0,23000.0,2009.0,0.081430654
35504,ME,Maine,23.0,0.0,2010,Unemployment,23.0,57323.0,700569.0,0.081823489,,,2012.0,23000.0,2010.0,0.081823489
35505,ME,Maine,23.0,0.0,2011,Unemployment,23.0,53045.0,704087.0,0.075338701,,,2013.0,23000.0,2011.0,0.075338701
35506,ME,Maine,23.0,0.0,2012,Unemployment,23.0,51599.0,706099.0,0.073076155,,,2014.0,23000.0,2012.0,0.073076155
35683,MD,Maryland,24.0,0.0,2002,Unemployment,23.0,128318.0,2861422.0,0.044844137,,,,24000.0,2002.0,0.044844137
35684,MD,Maryland,24.0,0.0,2003,Unemployment,23.0,128705.0,2870030.0,0.044844479,,,,24000.0,2003.0,0.044844479
35685,MD,Maryland,24.0,0.0,2004,Unemployment,23.0,123658.0,2885241.0,0.042858811,,,,24000.0,2004.0,0.042858811
35686,MD,Maryland,24.0,0.0,2005,Unemployment,23.0,121724.0,2946767.0,0.041307643,,,,24000.0,2005.0,0.041307643
35687,MD,Maryland,24.0,0.0,2006,Unemployment,23.0,114532.0,3007268.0,0.038085066,,,,24000.0,2006.0,0.038085066
35688,MD,Maryland,24.0,0.0,2007,Unemployment,23.0,102977.0,2988431.0,0.03445855,,,,24000.0,2007.0,0.03445855
35689,MD,Maryland,24.0,0.0,2008,Unemployment,23.0,129128.0,3025380.0,0.042681581,,,2010.0,24000.0,2008.0,0.042681581
35690,MD,Maryland,24.0,0.0,2009,Unemployment,23.0,224149.0,3029967.0,0.073977373,,,2011.0,24000.0,2009.0,0.073977373
35691,MD,Maryland,24.0,0.0,2010,Unemployment,23.0,239441.0,3057272.0,0.078318514,,,2012.0,24000.0,2010.0,0.078318514
35692,MD,Maryland,24.0,0.0,2011,Unemployment,23.0,216511.0,3072250.0,0.070473106,,,2013.0,24000.0,2011.0,0.070473106
35693,MD,Maryland,24.0,0.0,2012,Unemployment,23.0,213058.0,3122630.0,0.068230306,,,2014.0,24000.0,2012.0,0.068230306
35958,MA,Massachusetts,25.0,0.0,2002,Unemployment,23.0,181003.0,3424414.0,0.052856635,,,,25000.0,2002.0,0.052856635
35959,MA,Massachusetts,25.0,0.0,2003,Unemployment,23.0,197649.0,3406713.0,0.058017508,,,,25000.0,2003.0,0.058017508
35960,MA,Massachusetts,25.0,0.0,2004,Unemployment,23.0,176840.0,3380647.0,0.052309514,,,,25000.0,2004.0,0.052309514
35961,MA,Massachusetts,25.0,0.0,2005,Unemployment,23.0,163582.0,3383302.0,0.048349807,,,,25000.0,2005.0,0.048349807
35962,MA,Massachusetts,25.0,0.0,2006,Unemployment,23.0,162499.0,3418003.0,0.047542088,,,,25000.0,2006.0,0.047542088
35963,MA,Massachusetts,25.0,0.0,2007,Unemployment,23.0,154417.0,3430947.0,0.045007107,,,,25000.0,2007.0,0.045007107
35964,MA,Massachusetts,25.0,0.0,2008,Unemployment,23.0,185220.0,3462401.0,0.05349467,,,2010.0,25000.0,2008.0,0.05349467
35965,MA,Massachusetts,25.0,0.0,2009,Unemployment,23.0,283550.0,3468186.0,0.081757438,,,2011.0,25000.0,2009.0,0.081757438
35966,MA,Massachusetts,25.0,0.0,2010,Unemployment,23.0,288592.0,3469274.0,0.083185128,,,2012.0,25000.0,2010.0,0.083185128
35967,MA,Massachusetts,25.0,0.0,2011,Unemployment,23.0,254194.0,3456446.0,0.073542014,,,2013.0,25000.0,2011.0,0.073542014
35968,MA,Massachusetts,25.0,0.0,2012,Unemployment,23.0,233685.0,3475447.0,0.067238833,,,2014.0,25000.0,2012.0,0.067238833
36123,MI,Michigan,26.0,0.0,2002,Unemployment,23.0,314748.0,5039751.0,0.062453086,,,,26000.0,2002.0,0.062453086
36124,MI,Michigan,26.0,0.0,2003,Unemployment,23.0,357743.0,5033311.0,0.071075084,,,,26000.0,2003.0,0.071075084
36125,MI,Michigan,26.0,0.0,2004,Unemployment,23.0,355653.0,5042606.0,0.070529603,,,,26000.0,2004.0,0.070529603
36126,MI,Michigan,26.0,0.0,2005,Unemployment,23.0,346025.0,5063216.0,0.068340952,,,,26000.0,2005.0,0.068340952
36127,MI,Michigan,26.0,0.0,2006,Unemployment,23.0,348969.0,5071687.0,0.068807283,,,,26000.0,2006.0,0.068807283
36128,MI,Michigan,26.0,0.0,2007,Unemployment,23.0,356405.0,5034504.0,0.070792475,,,,26000.0,2007.0,0.070792475
36129,MI,Michigan,26.0,0.0,2008,Unemployment,23.0,409454.0,4959142.0,0.082565492,,,2010.0,26000.0,2008.0,0.082565492
36130,MI,Michigan,26.0,0.0,2009,Unemployment,23.0,651329.0,4851470.0,0.134253948,,,2011.0,26000.0,2009.0,0.134253948
36131,MI,Michigan,26.0,0.0,2010,Unemployment,23.0,600572.0,4747135.0,0.126512518,,,2012.0,26000.0,2010.0,0.126512518
36132,MI,Michigan,26.0,0.0,2011,Unemployment,23.0,479990.0,4658115.0,0.103043828,,,2013.0,26000.0,2011.0,0.103043828
36133,MI,Michigan,26.0,0.0,2012,Unemployment,23.0,425958.0,4657472.0,0.091456911,,,2014.0,26000.0,2012.0,0.091456911
37047,MN,Minnesota,27.0,0.0,2002,Unemployment,23.0,130805.0,2880335.0,0.04541312,,,,27000.0,2002.0,0.04541312
37048,MN,Minnesota,27.0,0.0,2003,Unemployment,23.0,140723.0,2891663.0,0.048665076,,,,27000.0,2003.0,0.048665076
37049,MN,Minnesota,27.0,0.0,2004,Unemployment,23.0,133580.0,2885987.0,0.046285725,,,,27000.0,2004.0,0.046285725
37050,MN,Minnesota,27.0,0.0,2005,Unemployment,23.0,120251.0,2876961.0,0.041797925,,,,27000.0,2005.0,0.041797925
37051,MN,Minnesota,27.0,0.0,2006,Unemployment,23.0,118505.0,2893035.0,0.040962173,,,,27000.0,2006.0,0.040962173
37052,MN,Minnesota,27.0,0.0,2007,Unemployment,23.0,135385.0,2903455.0,0.04662893,,,,27000.0,2007.0,0.04662893
37053,MN,Minnesota,27.0,0.0,2008,Unemployment,23.0,157912.0,2928364.0,0.05392499,,,2010.0,27000.0,2008.0,0.05392499
37054,MN,Minnesota,27.0,0.0,2009,Unemployment,23.0,236036.0,2946843.0,0.080097922,,,2011.0,27000.0,2009.0,0.080097922
37055,MN,Minnesota,27.0,0.0,2010,Unemployment,23.0,217102.0,2958694.0,0.073377646,,,2012.0,27000.0,2010.0,0.073377646
37056,MN,Minnesota,27.0,0.0,2011,Unemployment,23.0,190793.0,2977927.0,0.064069066,,,2013.0,27000.0,2011.0,0.064069066
37057,MN,Minnesota,27.0,0.0,2012,Unemployment,23.0,167699.0,2969371.0,0.056476271,,,2014.0,27000.0,2012.0,0.056476271
38015,MS,Mississippi,28.0,0.0,2002,Unemployment,23.0,87608.0,1302247.0,0.067274488,,,,28000.0,2002.0,0.067274488
38016,MS,Mississippi,28.0,0.0,2003,Unemployment,23.0,83808.0,1310109.0,0.06397025,,,,28000.0,2003.0,0.06397025
38017,MS,Mississippi,28.0,0.0,2004,Unemployment,23.0,83521.0,1315664.0,0.063482014,,,,28000.0,2004.0,0.063482014
38018,MS,Mississippi,28.0,0.0,2005,Unemployment,23.0,102606.0,1321747.0,0.077629077,,,,28000.0,2005.0,0.077629077
38019,MS,Mississippi,28.0,0.0,2006,Unemployment,23.0,87368.0,1287243.0,0.067872189,,,,28000.0,2006.0,0.067872189
38020,MS,Mississippi,28.0,0.0,2007,Unemployment,23.0,82169.0,1302211.0,0.063099605,,,,28000.0,2007.0,0.063099605
38021,MS,Mississippi,28.0,0.0,2008,Unemployment,23.0,88383.0,1302495.0,0.06785669,,,2010.0,28000.0,2008.0,0.06785669
38022,MS,Mississippi,28.0,0.0,2009,Unemployment,23.0,121226.0,1290611.0,0.093929155,,,2011.0,28000.0,2009.0,0.093929155
38023,MS,Mississippi,28.0,0.0,2010,Unemployment,23.0,138446.0,1317220.0,0.10510469,,,2012.0,28000.0,2010.0,0.10510469
38024,MS,Mississippi,28.0,0.0,2011,Unemployment,23.0,143136.0,1343855.0,0.106511491,,,2013.0,28000.0,2011.0,0.106511491
38025,MS,Mississippi,28.0,0.0,2012,Unemployment,23.0,122058.0,1333047.0,0.091563163,,,2014.0,28000.0,2012.0,0.091563163
38928,MO,Missouri,29.0,0.0,2002,Unemployment,23.0,155949.0,2985933.0,0.052227897,,,,29000.0,2002.0,0.052227897
38929,MO,Missouri,29.0,0.0,2003,Unemployment,23.0,165623.0,2979201.0,0.055593094,,,,29000.0,2003.0,0.055593094
38930,MO,Missouri,29.0,0.0,2004,Unemployment,23.0,171904.0,2987786.0,0.05753558,,,,29000.0,2004.0,0.05753558
38931,MO,Missouri,29.0,0.0,2005,Unemployment,23.0,161750.0,3011462.0,0.053711453,,,,29000.0,2005.0,0.053711453
38932,MO,Missouri,29.0,0.0,2006,Unemployment,23.0,146553.0,3036020.0,0.048271421,,,,29000.0,2006.0,0.048271421
38933,MO,Missouri,29.0,0.0,2007,Unemployment,23.0,153842.0,3048614.0,0.050462932,,,,29000.0,2007.0,0.050462932
38934,MO,Missouri,29.0,0.0,2008,Unemployment,23.0,180814.0,3052746.0,0.059229952,,,2010.0,29000.0,2008.0,0.059229952
38935,MO,Missouri,29.0,0.0,2009,Unemployment,23.0,290081.0,3074315.0,0.094356304,,,2011.0,29000.0,2009.0,0.094356304
38936,MO,Missouri,29.0,0.0,2010,Unemployment,23.0,285550.0,3052857.0,0.093535334,,,2012.0,29000.0,2010.0,0.093535334
38937,MO,Missouri,29.0,0.0,2011,Unemployment,23.0,260513.0,3046311.0,0.085517533,,,2013.0,29000.0,2011.0,0.085517533
38938,MO,Missouri,29.0,0.0,2012,Unemployment,23.0,207397.0,2992873.0,0.06929696,,,2014.0,29000.0,2012.0,0.06929696
40204,MT,Montana,30.0,0.0,2002,Unemployment,23.0,21020.0,466304.0,0.045077889,,,,30000.0,2002.0,0.045077889
40205,MT,Montana,30.0,0.0,2003,Unemployment,23.0,20287.0,470481.0,0.043119701,,,,30000.0,2003.0,0.043119701
40206,MT,Montana,30.0,0.0,2004,Unemployment,23.0,19182.0,475572.0,0.040334587,,,,30000.0,2004.0,0.040334587
40207,MT,Montana,30.0,0.0,2005,Unemployment,23.0,17500.0,480755.0,0.036401078,,,,30000.0,2005.0,0.036401078
40208,MT,Montana,30.0,0.0,2006,Unemployment,23.0,15946.0,492359.0,0.032386937,,,,30000.0,2006.0,0.032386937
40209,MT,Montana,30.0,0.0,2007,Unemployment,23.0,17205.0,502707.0,0.034224707,,,,30000.0,2007.0,0.034224707
40210,MT,Montana,30.0,0.0,2008,Unemployment,23.0,22762.0,509473.0,0.044677539,,,2010.0,30000.0,2008.0,0.044677539
40211,MT,Montana,30.0,0.0,2009,Unemployment,23.0,30087.0,496002.0,0.06065903,,,2011.0,30000.0,2009.0,0.06065903
40212,MT,Montana,30.0,0.0,2010,Unemployment,23.0,34466.0,500086.0,0.068920146,,,2012.0,30000.0,2010.0,0.068920146
40213,MT,Montana,30.0,0.0,2011,Unemployment,23.0,34524.0,504417.0,0.068443371,,,2013.0,30000.0,2011.0,0.068443371
40214,MT,Montana,30.0,0.0,2012,Unemployment,23.0,30515.0,507567.0,0.060120142,,,2014.0,30000.0,2012.0,0.060120142
40831,NE,Nebraska,31.0,0.0,2002,Unemployment,23.0,35621.0,956833.0,0.037228022,,,,31000.0,2002.0,0.037228022
40832,NE,Nebraska,31.0,0.0,2003,Unemployment,23.0,38687.0,970312.0,0.039870681,,,,31000.0,2003.0,0.039870681
40833,NE,Nebraska,31.0,0.0,2004,Unemployment,23.0,38213.0,976326.0,0.039139591,,,,31000.0,2004.0,0.039139591
40834,NE,Nebraska,31.0,0.0,2005,Unemployment,23.0,37729.0,973183.0,0.038768659,,,,31000.0,2005.0,0.038768659
40835,NE,Nebraska,31.0,0.0,2006,Unemployment,23.0,29432.0,972610.0,0.030260845,,,,31000.0,2006.0,0.030260845
40836,NE,Nebraska,31.0,0.0,2007,Unemployment,23.0,29071.0,981699.0,0.029612947,,,,31000.0,2007.0,0.029612947
40837,NE,Nebraska,31.0,0.0,2008,Unemployment,23.0,32642.0,992898.0,0.032875482,,,2010.0,31000.0,2008.0,0.032875482
40838,NE,Nebraska,31.0,0.0,2009,Unemployment,23.0,45997.0,983431.0,0.046771965,,,2011.0,31000.0,2009.0,0.046771965
40839,NE,Nebraska,31.0,0.0,2010,Unemployment,23.0,46440.0,988524.0,0.046979133,,,2012.0,31000.0,2010.0,0.046979133
40840,NE,Nebraska,31.0,0.0,2011,Unemployment,23.0,44626.0,1005461.0,0.044383621,,,2013.0,31000.0,2011.0,0.044383621
40841,NE,Nebraska,31.0,0.0,2012,Unemployment,23.0,40242.0,1020922.0,0.039417311,,,2014.0,31000.0,2012.0,0.039417311
41865,NV,Nevada,32.0,0.0,2002,Unemployment,23.0,64305.0,1130781.0,0.056867776,,,,32000.0,2002.0,0.056867776
41866,NV,Nevada,32.0,0.0,2003,Unemployment,23.0,60403.0,1153909.0,0.052346416,,,,32000.0,2003.0,0.052346416
41867,NV,Nevada,32.0,0.0,2004,Unemployment,23.0,52092.0,1180316.0,0.044133944,,,,32000.0,2004.0,0.044133944
41868,NV,Nevada,32.0,0.0,2005,Unemployment,23.0,54915.0,1228343.0,0.044706568,,,,32000.0,2005.0,0.044706568
41869,NV,Nevada,32.0,0.0,2006,Unemployment,23.0,54112.0,1276390.0,0.042394566,,,,32000.0,2006.0,0.042394566
41870,NV,Nevada,32.0,0.0,2007,Unemployment,23.0,61077.0,1306182.0,0.046759946,,,,32000.0,2007.0,0.046759946
41871,NV,Nevada,32.0,0.0,2008,Unemployment,23.0,94868.0,1349351.0,0.070306392,,,2010.0,32000.0,2008.0,0.070306392
41872,NV,Nevada,32.0,0.0,2009,Unemployment,23.0,159146.0,1366913.0,0.116427307,,,2011.0,32000.0,2009.0,0.116427307
41873,NV,Nevada,32.0,0.0,2010,Unemployment,23.0,190420.0,1385730.0,0.137414937,,,2012.0,32000.0,2010.0,0.137414937
41874,NV,Nevada,32.0,0.0,2011,Unemployment,23.0,187734.0,1385874.0,0.135462531,,,2013.0,32000.0,2011.0,0.135462531
41875,NV,Nevada,32.0,0.0,2012,Unemployment,23.0,152468.0,1378877.0,0.11057404,,,2014.0,32000.0,2012.0,0.11057404
42063,NH,New Hampshire,33.0,0.0,2002,Unemployment,23.0,32363.0,712182.0,0.045442036,,,,33000.0,2002.0,0.045442036
42064,NH,New Hampshire,33.0,0.0,2003,Unemployment,23.0,31645.0,711065.0,0.044503667,,,,33000.0,2003.0,0.044503667
42065,NH,New Hampshire,33.0,0.0,2004,Unemployment,23.0,27702.0,715559.0,0.038713789,,,,33000.0,2004.0,0.038713789
42066,NH,New Hampshire,33.0,0.0,2005,Unemployment,23.0,26346.0,723112.0,0.03643419,,,,33000.0,2005.0,0.03643419
42067,NH,New Hampshire,33.0,0.0,2006,Unemployment,23.0,25898.0,734644.0,0.035252449,,,,33000.0,2006.0,0.035252449
42068,NH,New Hampshire,33.0,0.0,2007,Unemployment,23.0,26238.0,740021.0,0.035455751,,,,33000.0,2007.0,0.035455751
42069,NH,New Hampshire,33.0,0.0,2008,Unemployment,23.0,29100.0,743766.0,0.039125209,,,2010.0,33000.0,2008.0,0.039125209
42070,NH,New Hampshire,33.0,0.0,2009,Unemployment,23.0,46180.0,742567.0,0.062189675,,,2011.0,33000.0,2009.0,0.062189675
42071,NH,New Hampshire,33.0,0.0,2010,Unemployment,23.0,45363.0,739350.0,0.061355245,,,2012.0,33000.0,2010.0,0.061355245
42072,NH,New Hampshire,33.0,0.0,2011,Unemployment,23.0,39993.0,738284.0,0.054170211,,,2013.0,33000.0,2011.0,0.054170211
42073,NH,New Hampshire,33.0,0.0,2012,Unemployment,23.0,41134.0,742450.0,0.055403057,,,2014.0,33000.0,2012.0,0.055403057
42184,NJ,New Jersey,34.0,0.0,2002,Unemployment,23.0,253543.0,4370806.0,0.058008294,,,,34000.0,2002.0,0.058008294
42185,NJ,New Jersey,34.0,0.0,2003,Unemployment,23.0,255499.0,4363898.0,0.058548344,,,,34000.0,2003.0,0.058548344
42186,NJ,New Jersey,34.0,0.0,2004,Unemployment,23.0,214684.0,4358908.0,0.049251785,,,,34000.0,2004.0,0.049251785
42187,NJ,New Jersey,34.0,0.0,2005,Unemployment,23.0,196713.0,4404453.0,0.0446623,,,,34000.0,2005.0,0.0446623
42188,NJ,New Jersey,34.0,0.0,2006,Unemployment,23.0,207168.0,4465067.0,0.046397512,,,,34000.0,2006.0,0.046397512
42189,NJ,New Jersey,34.0,0.0,2007,Unemployment,23.0,191691.0,4456308.0,0.043015653,,,,34000.0,2007.0,0.043015653
42190,NJ,New Jersey,34.0,0.0,2008,Unemployment,23.0,246829.0,4509113.0,0.054740034,,,2010.0,34000.0,2008.0,0.054740034
42191,NJ,New Jersey,34.0,0.0,2009,Unemployment,23.0,408082.0,4546447.0,0.089758442,,,2011.0,34000.0,2009.0,0.089758442
42192,NJ,New Jersey,34.0,0.0,2010,Unemployment,23.0,437438.0,4554079.0,0.096054109,,,2012.0,34000.0,2010.0,0.096054109
42193,NJ,New Jersey,34.0,0.0,2011,Unemployment,23.0,424357.0,4556191.0,0.093138545,,,2013.0,34000.0,2011.0,0.093138545
42194,NJ,New Jersey,34.0,0.0,2012,Unemployment,23.0,436174.0,4595461.0,0.09491409,,,2014.0,34000.0,2012.0,0.09491409
42426,NM,New Mexico,35.0,0.0,2002,Unemployment,23.0,48322.0,871517.0,0.055445849,,,,35000.0,2002.0,0.055445849
42427,NM,New Mexico,35.0,0.0,2003,Unemployment,23.0,52635.0,888469.0,0.05924236,,,,35000.0,2003.0,0.05924236
42428,NM,New Mexico,35.0,0.0,2004,Unemployment,23.0,51865.0,901837.0,0.057510393,,,,35000.0,2004.0,0.057510393
42429,NM,New Mexico,35.0,0.0,2005,Unemployment,23.0,47105.0,913456.0,0.051567892,,,,35000.0,2005.0,0.051567892
42430,NM,New Mexico,35.0,0.0,2006,Unemployment,23.0,37811.0,924518.0,0.040898068,,,,35000.0,2006.0,0.040898068
42431,NM,New Mexico,35.0,0.0,2007,Unemployment,23.0,32548.0,936467.0,0.034756163,,,,35000.0,2007.0,0.034756163
42432,NM,New Mexico,35.0,0.0,2008,Unemployment,23.0,42586.0,946490.0,0.044993608,,,2010.0,35000.0,2008.0,0.044993608
42433,NM,New Mexico,35.0,0.0,2009,Unemployment,23.0,64173.0,937161.0,0.068475961,,,2011.0,35000.0,2009.0,0.068475961
42434,NM,New Mexico,35.0,0.0,2010,Unemployment,23.0,74175.0,934377.0,0.079384446,,,2012.0,35000.0,2010.0,0.079384446
42435,NM,New Mexico,35.0,0.0,2011,Unemployment,23.0,68833.0,927788.0,0.07419044,,,2013.0,35000.0,2011.0,0.07419044
42436,NM,New Mexico,35.0,0.0,2012,Unemployment,23.0,64594.0,935895.0,0.069018426,,,2014.0,35000.0,2012.0,0.069018426
42800,NY,New York,36.0,0.0,2002,Unemployment,23.0,577614.0,9299040.0,0.062115444,,,,36000.0,2002.0,0.062115444
42801,NY,New York,36.0,0.0,2003,Unemployment,23.0,595110.0,9299003.0,0.063997183,,,,36000.0,2003.0,0.063997183
42802,NY,New York,36.0,0.0,2004,Unemployment,23.0,544072.0,9360087.0,0.05812681,,,,36000.0,2004.0,0.05812681
42803,NY,New York,36.0,0.0,2005,Unemployment,23.0,474321.0,9421394.0,0.050345098,,,,36000.0,2005.0,0.050345098
42804,NY,New York,36.0,0.0,2006,Unemployment,23.0,437406.0,9499871.0,0.046043362,,,,36000.0,2006.0,0.046043362
42805,NY,New York,36.0,0.0,2007,Unemployment,23.0,434305.0,9532058.0,0.045562564,,,,36000.0,2007.0,0.045562564
42806,NY,New York,36.0,0.0,2008,Unemployment,23.0,517775.0,9631698.0,0.053757396,,,2010.0,36000.0,2008.0,0.053757396
42807,NY,New York,36.0,0.0,2009,Unemployment,23.0,804439.0,9640620.0,0.083442662,,,2011.0,36000.0,2009.0,0.083442662
42808,NY,New York,36.0,0.0,2010,Unemployment,23.0,824672.0,9586937.0,0.086020384,,,2012.0,36000.0,2010.0,0.086020384
42809,NY,New York,36.0,0.0,2011,Unemployment,23.0,774656.0,9504246.0,0.081506308,,,2013.0,36000.0,2011.0,0.081506308
42810,NY,New York,36.0,0.0,2012,Unemployment,23.0,814645.0,9587182.0,0.08497231,,,2014.0,36000.0,2012.0,0.08497231
43493,NC,North Carolina,37.0,0.0,2002,Unemployment,23.0,279284.0,4210023.0,0.06633788,,,,37000.0,2002.0,0.06633788
43494,NC,North Carolina,37.0,0.0,2003,Unemployment,23.0,274194.0,4247835.0,0.064549117,,,,37000.0,2003.0,0.064549117
43495,NC,North Carolina,37.0,0.0,2004,Unemployment,23.0,236331.0,4267417.0,0.055380339,,,,37000.0,2004.0,0.055380339
43496,NC,North Carolina,37.0,0.0,2005,Unemployment,23.0,229034.0,4352897.0,0.052616453,,,,37000.0,2005.0,0.052616453
43497,NC,North Carolina,37.0,0.0,2006,Unemployment,23.0,212831.0,4474161.0,0.047568919,,,,37000.0,2006.0,0.047568919
43498,NC,North Carolina,37.0,0.0,2007,Unemployment,23.0,214624.0,4498450.0,0.047710656,,,,37000.0,2007.0,0.047710656
43499,NC,North Carolina,37.0,0.0,2008,Unemployment,23.0,288203.0,4569924.0,0.063065163,,,2010.0,37000.0,2008.0,0.063065163
43500,NC,North Carolina,37.0,0.0,2009,Unemployment,23.0,477372.0,4563080.0,0.10461618,,,2011.0,37000.0,2009.0,0.10461618
43501,NC,North Carolina,37.0,0.0,2010,Unemployment,23.0,504885.0,4616776.0,0.109358782,,,2012.0,37000.0,2010.0,0.109358782
43502,NC,North Carolina,37.0,0.0,2011,Unemployment,23.0,489101.0,4653917.0,0.105094483,,,2013.0,37000.0,2011.0,0.105094483
43503,NC,North Carolina,37.0,0.0,2012,Unemployment,23.0,447932.0,4723386.0,0.094832817,,,2014.0,37000.0,2012.0,0.094832817
44604,ND,North Dakota,38.0,0.0,2002,Unemployment,23.0,12229.0,345838.0,0.035360487,,,,38000.0,2002.0,0.035360487
44605,ND,North Dakota,38.0,0.0,2003,Unemployment,23.0,12578.0,348932.0,0.036047138,,,,38000.0,2003.0,0.036047138
44606,ND,North Dakota,38.0,0.0,2004,Unemployment,23.0,12261.0,351805.0,0.034851693,,,,38000.0,2004.0,0.034851693
44607,ND,North Dakota,38.0,0.0,2005,Unemployment,23.0,12249.0,355876.0,0.034419292,,,,38000.0,2005.0,0.034419292
44608,ND,North Dakota,38.0,0.0,2006,Unemployment,23.0,11548.0,360918.0,0.031996188,,,,38000.0,2006.0,0.031996188
44609,ND,North Dakota,38.0,0.0,2007,Unemployment,23.0,11421.0,366474.0,0.031164557,,,,38000.0,2007.0,0.031164557
44610,ND,North Dakota,38.0,0.0,2008,Unemployment,23.0,11549.0,370493.0,0.031171979,,,2010.0,38000.0,2008.0,0.031171979
44611,ND,North Dakota,38.0,0.0,2009,Unemployment,23.0,15337.0,371179.0,0.041319687,,,2011.0,38000.0,2009.0,0.041319687
44612,ND,North Dakota,38.0,0.0,2010,Unemployment,23.0,14385.0,375734.0,0.038285063,,,2012.0,38000.0,2010.0,0.038285063
44613,ND,North Dakota,38.0,0.0,2011,Unemployment,23.0,13369.0,382949.0,0.034910654,,,2013.0,38000.0,2011.0,0.034910654
44614,ND,North Dakota,38.0,0.0,2012,Unemployment,23.0,12235.0,392069.0,0.031206242,,,2014.0,38000.0,2012.0,0.031206242
45198,OH,Ohio,39.0,0.0,2002,Unemployment,23.0,334948.0,5838060.0,0.057373169,,,,39000.0,2002.0,0.057373169
45199,OH,Ohio,39.0,0.0,2003,Unemployment,23.0,361087.0,5860024.0,0.06161869,,,,39000.0,2003.0,0.06161869
45200,OH,Ohio,39.0,0.0,2004,Unemployment,23.0,360281.0,5862820.0,0.061451827,,,,39000.0,2004.0,0.061451827
45201,OH,Ohio,39.0,0.0,2005,Unemployment,23.0,344246.0,5881668.0,0.058528635,,,,39000.0,2005.0,0.058528635
45202,OH,Ohio,39.0,0.0,2006,Unemployment,23.0,321409.0,5924177.0,0.054253781,,,,39000.0,2006.0,0.054253781
45203,OH,Ohio,39.0,0.0,2007,Unemployment,23.0,335476.0,5946523.0,0.056415489,,,,39000.0,2007.0,0.056415489
45204,OH,Ohio,39.0,0.0,2008,Unemployment,23.0,389188.0,5946343.0,0.065449975,,,2010.0,39000.0,2008.0,0.065449975
45205,OH,Ohio,39.0,0.0,2009,Unemployment,23.0,601403.0,5929111.0,0.101432238,,,2011.0,39000.0,2009.0,0.101432238
45206,OH,Ohio,39.0,0.0,2010,Unemployment,23.0,585517.0,5864028.0,0.099848943,,,2012.0,39000.0,2010.0,0.099848943
45207,OH,Ohio,39.0,0.0,2011,Unemployment,23.0,501119.0,5806471.0,0.08630354,,,2013.0,39000.0,2011.0,0.08630354
45208,OH,Ohio,39.0,0.0,2012,Unemployment,23.0,413026.0,5747893.0,0.07185694,,,2014.0,39000.0,2012.0,0.07185694
